well_id,n,anchor_rmse,pf_rmse
22c5f93f,5172,7.091232323797548,26.787620126981775
230eaaa3,4690,25.322864048616943,3.0725462109614363
2364716c,4316,19.668009235301668,2.9916699887601435
23b9beb0,7340,5.499363741994015,5.76260933963628
24d8997e,3442,5.6395027824068205,2.6380852655463767
25050f63,6124,37.996607342363916,4.263068737725719
25939962,4319,11.099661933822553,13.208295322401264
25fd32b3,2885,3.1781649872704114,5.516732925106976
261785ee,3646,23.57894263400833,33.727759614434845
264feceb,5665,10.863394363873287,6.356408815872689
26623a50,5735,21.675376849132046,7.343599441797188
26d3a96a,4721,9.063491001698889,16.568524727079115
272abef3,4135,10.023016592838678,8.711823663533018
27300fd5,5467,17.389589831741016,31.46808590894965
276b012a,4837,27.08665184488836,18.834860861400305
27c3155b,4958,18.11085336032788,9.426312916234458
27ebb9b9,5766,9.988233062217338,29.359392241061077
283269ac,2626,1.1159494538507433,8.303147305338896
28473855,4290,4.546502439117813,9.511624829939302
28f4eda9,5266,12.159025419229918,5.349851770130057
29b24409,5587,13.756821410921399,3.6716203727694796
29de15c8,3431,4.5857601721794286,2.169130069212723
2ab29395,1852,2.45945596628769,5.121716146106872
2ac7cb6b,4990,19.596293256603055,6.27287196200581
2acc78d4,4266,13.626234402591441,23.84932039348988
2b034622,5203,6.805621396093291,6.7329888421807516
2b06ad65,4256,2.7463768040476424,7.281290216600703
2b547943,3480,12.241457142013665,3.5406471021595385
2be5c96a,4210,3.6618588662445717,29.60408731685562
2bff06cf,7624,28.427941006681795,17.91032742309117
2c0c4a4e,4790,8.04594018660484,6.28987509360899
2cee0cba,5500,10.665140786694133,3.876775869659667
2d0c268a,4550,14.874791132341558,7.484236003114099
2d179ded,7008,7.749754286132607,23.391007514076406
2d196986,6474,11.991317360702503,13.159119693505753
2d2d0c6b,5045,3.045945300727323,8.105931806124818
2d35f86d,4896,11.216196779664774,49.02866925799014
2d9f6cb9,7338,9.908706063856238,5.9332869555798045
2ddad940,5331,7.645816438023014,10.100843046601248
2e29e833,5428,4.3076518266215045,21.122355689121058
2e43c2ea,5698,7.487396669090343,2.5657769473767025
2e63d9de,4699,13.77390817425645,4.066182590822687
2ee0235b,5556,6.80295371229703,8.806148363065406
2f19d536,3088,6.535598394413745,8.859738658958438
2f8e53c3,2594,3.293055138227308,2.544166688235821
2fa01aa6,2174,18.77741961251621,11.718107532260765
2fd68f7b,4730,60.74015262396321,2.792545294597932
2fe023be,4221,12.90931147808348,15.170395349453702
30d75030,3404,17.599318669377997,7.41781317556823
310c71a5,5245,8.843313479056066,3.9713990096026657
32fe84c9,6408,22.250821979444407,3.394051696677633
33c40295,4169,8.700789781165115,4.674810001378713
3407f5bf,3638,21.29388267466182,6.926613667270363
3417285d,5449,34.42198868150785,30.932234585237808
347242c8,3595,2.242023016039388,21.489079108733794
353e5502,6062,5.639360585146688,171.2754233671828
357c12f9,4079,5.624420852755269,5.907300131183621
3584a6eb,4494,9.108318362664079,3.00950970867336
35b30c7f,9579,19.15158789297762,14.576949266687139
35b3ef6a,3904,26.045383636758544,9.813360170085563
367456ce,5569,12.622377103894497,32.50624048521675
368131f9,4991,20.875783169531438,76.05433785496115
368fe682,4936,13.878502686940966,59.51372292081706
3690a146,4073,7.130156510792888,9.054542625204453
37344c2a,5197,13.239300394199656,17.318504949070725
373ef48b,3509,5.207191387759596,12.20662210865418
374be387,9965,6.712762639770746,19.03361971625764
37d36812,4367,21.856313079076383,5.25709482752264
38991fd4,4798,14.86604108751415,11.014469140110819
389ae58f,6463,49.76304894845995,6.045239814734598
3932faa6,5452,13.157974615537267,3.9416415106368863
398dce4b,3166,4.559718484677409,9.20975559224099
39b51819,4231,3.160351282946552,11.787011260781465
