well_id,n,tw_corr,anchor_rmse,A_rmse,As_rmse,B_rmse,frac_gr
398dce4b,3166,0.9331129708634013,4.559718484677409,38.1148313154262,19.694838019908687,32.80351750991648,0.5009475679090335
39b51819,4231,0.7429046662382652,3.160351282946552,35.892964542699026,20.64152024841973,65.1723060590186,0.4417395414795557
3a0af893,2927,0.5057251500995522,18.6897660134781,36.603799288375946,18.099645647519978,36.04841553270853,0.4824051930304066
3a223519,4583,0.7654667314449627,9.401162306681243,50.42520237416242,28.87431813503962,40.841522109404224,0.9085751691032075
3a7dd95d,3072,0.834231989011793,13.010388611275376,40.021336028016954,13.486526608710106,39.20147117168878,0.5263671875
3a824aa7,4201,0.7977984045799417,5.690131490731758,41.201486450053004,12.77317425607508,50.63851097451253,0.5282075696262795
3a86fe8d,5118,0.8779123958517563,11.634711217695367,32.508031572001066,13.901129278334286,35.42700522122818,0.5218835482610394
3aaa2b30,4711,0.8600239738850676,17.520232328990414,54.16303377352967,24.90941472717706,92.51508962155356,0.6877520696242836
3ac16ad0,5649,0.8148210250032758,8.880546118495223,39.59509855947459,19.838339130807707,38.7589579348861,0.7473889183926359
3b21ea64,7376,0.8790355753185881,8.368949948322665,26.611482795350536,21.25253512439535,15.996266037487798,0.9396691973969631
3bbe1f5d,6918,0.766789745644161,10.572803005133604,39.98738277138022,17.781051632757862,37.66658766074576,0.5404741254697889
3bfee975,3603,0.7490467891403849,7.840543276658913,32.48355919814353,8.786957955617755,22.170114446005574,0.39272828198723286
3c3dbcbc,5069,0.8419958888922097,8.29349171896155,30.77020683845716,12.4562507060988,37.45365701650567,0.43578615111461827
3d96d897,5659,0.8142941056221052,3.6092906343486293,42.40509496185746,19.916859700215518,35.93771893008576,0.927725746598339
3df4b19e,4988,0.8352840663047851,8.67249047497302,35.4596330975179,18.09415037759254,33.801735452296036,0.7052927024859663
3e011332,2723,0.8628622975574106,17.42146062278745,48.18558081820785,36.08975892348519,49.463678537062236,0.9820051413881749
3e678ea7,6858,0.7589327543834122,10.229911981746914,37.11464124743333,20.44254390760699,50.16232729464525,0.6071741032370953
3ef6372a,4727,0.7540080990044808,6.229379944022544,41.97174586280798,24.32134722814818,55.38336683270699,0.9653056907129257
3ef98781,3892,0.6120144961764675,12.433878700657393,65.08392994966371,42.290138018671215,80.6008580632325,0.9619732785200411
3f603129,5051,0.8377832581604777,29.712176284154232,43.348480694016274,26.32867410829711,36.0536439620463,0.6970896852108494
404c4384,911,0.8220498597494523,3.6011694039210935,26.28557328455882,7.470378504099218,15.436920673122565,0.6684961580680571
4121c517,3723,0.8887647433505838,11.223238561279205,46.76507728707822,20.396888274997075,36.82827465951931,0.6134837496642492
41fb0192,2973,0.6660074741556429,3.5577103110362645,57.2690933084216,34.2853416756744,56.64586542928047,0.937773292970064
42669188,4282,0.9560982071761769,23.030677799344762,40.34289581496386,26.125081798387402,30.32247786767255,0.9248014946286782
42c538a1,3279,0.8479240310198358,26.18883109705342,53.55988859150827,33.25570246968334,38.29580658840891,0.7569380908813663
43b06c70,4846,0.8192501666950404,8.769342298126745,56.93118412502033,45.806846447998126,54.44088484356729,0.8351217498968221
43c7f85a,5978,0.6807372540564712,11.180370167514397,29.31965314406789,14.628822128542012,26.8275924231465,0.4956507193041151
43e16325,3720,0.9046126765936923,45.776662453735184,57.704690647425245,43.211824030252394,43.117344233966016,0.839516129032258
44441e54,4357,0.598410997187979,3.668929750345109,37.66408713905544,7.917719880817021,45.4461559485294,0.5905439522607299
445af6c2,6041,0.8845592728597728,29.954468486977532,38.64351050399239,24.219276632862016,31.419578595772318,0.8392650223472935
4463446c,3256,0.6926381000762891,18.86029305975226,39.34729907935601,23.946166608447946,17.534115223844523,0.8022113022113022
44a94013,4903,0.7892360184168609,23.26260921867206,48.80442419105122,29.990484456983076,50.953936931938884,0.7497450540485417
45fb3e21,3649,0.7720888827679157,25.15963005414619,34.81508048355567,24.77718436614075,35.8553804243008,0.43381748424225813
460f859e,3336,0.7455779640101516,20.01206991533264,37.67812235139699,20.90074024755298,52.898553128714816,0.37949640287769787
4630ab92,3373,0.8503369807734645,10.880550178687447,39.81952758599301,18.09789554818608,46.40577245330444,0.7266528313074414
463c38f2,4460,0.8875591625536886,6.316346789980795,36.74541320328055,18.92725510078616,46.40514602475098,0.7721973094170403
