well_id,n,anchor_rmse,beam_rmse
4caa7289,5396,9.679853283039389,12.44529180205754
4cd1ac61,4489,14.744577751415134,18.04756888064664
4cecf7b3,6019,8.796914734080126,8.285571313126534
4ddde4c1,4472,4.584881244279585,4.346813216463805
4e050c92,3705,6.760683545123174,6.686599488642272
4ed93db6,4657,9.134304566059011,8.806596034960888
4f3eb9e9,4697,33.07892812639342,31.45031444870155
4f4ac5ce,5162,8.250612102027123,7.7885376040410375
4f4afcc6,5645,8.324204115356522,8.524080969480465
4f69febf,5460,14.941245790403045,11.916116232374184
4fbe9c06,6287,12.700621635010842,12.730917259891532
504c8b08,6367,20.6567768266876,17.884536334389168
511e1db0,3821,2.646655635093415,2.6763716625701752
512943b2,5029,4.032978673574936,4.46946407774985
5138a660,3559,5.4780109058052355,5.410460867118709
516088b7,6645,6.371603205164532,6.835591359795741
521a7819,5200,25.361861575542044,25.56959143106094
5254b6db,3274,7.293881229520888,7.295834428329292
529e88ca,3417,15.265625031718603,15.136264595678831
52f1e77a,4442,14.174880875648114,12.333811643108676
5305524b,4898,16.63490369332069,21.217236415270026
53134831,5126,17.343954276390388,17.843843298339227
5397ceb1,5255,9.25091584943266,9.022859676062353
53f23031,8550,10.66798407051043,8.936929392562254
543198e8,6503,20.51495618405221,20.000840012464298
54753541,4026,16.22277834812335,16.91122219887463
54a7e3c2,6155,11.037762426443331,10.856399092639547
5542c301,3591,5.501114137426537,6.869539638412079
5567d551,6889,10.289492216812466,9.608842297445062
55efee7f,4801,25.83515609352923,23.99863402930171
5663b2b7,4972,16.28409405856329,16.1487009249977
5693dde2,3488,6.95783505375875,6.610790473776384
56b00794,6065,29.944728017238926,25.73640486888498
57796579,5890,12.813078334954168,12.439428331083358
577eec7c,4539,18.875287599886814,17.828654296195616
57f05c51,4771,36.3244551404309,34.74236065562296
58850d2c,4995,14.887955622671049,11.822571968459089
58fa8486,4475,11.865701003853058,11.968074531168366
591cc951,4609,15.021994805073081,16.028691671282107
593876b6,4842,12.278386863654298,8.35312061058095
59f8b2e8,3747,6.235385931133263,8.515492445551162
5a1a8fd8,5260,13.165282167987698,11.33717883864316
5a5269a9,6513,5.863105043604518,6.37264982911469
5a5d1982,3894,7.106652935637849,7.303784611549312
5a63b5d1,6217,19.44924550712061,21.487483951050894
5aa03df7,4871,6.58601427636249,7.047812371546124
5aa403d0,3118,25.684478606280763,21.01875371187667
5aef5c6c,3121,10.926258823623487,9.185820894570751
5b7b6324,6564,17.673226229685234,19.817267204221096
5bd25f59,4210,4.338412715856817,6.8024627860382045
5beded95,3057,16.64432832796459,16.44198192576953
5cb483ac,3852,6.114075023717169,5.919337823466262
5cdd8dbc,4010,17.231660513857207,16.946280589228145
5d11dfb5,5895,9.758377072411292,9.740364436139204
